author,url,text
Zimbili Vilakazi,https://www.isolezwe.co.za/izindaba/2026-05-19-bafuna-ubulungiswa-abafelwe-usana/,"Image:  Fusz Photography/pexels.com UFUNA kuthathelwe abama-ambulensi izinyathelo umndeni waseCongo, eNanda, kulandela ukufa kosana lwawo ngenxa yokubambezeleka kanjalo nobudedengu babasebenzi bezimo eziphuthumayo. Usana obelunamasonto ayisikhombisa luzelwe, uSqiniseko Nxumalo, lushonele esibhedlela sikahulumeni iMahatma Gandhi Memorial, ePhoenix ngo-Ephreli 29. Ngokusho kukanina, uNksz Lindokuhle Nxumalo, izinkinga eziholele ekushoneni kwendodana yakhe eyiwele, zaqala ngayizolo, ebona ukuthi ayiphilile, waya emtholampilo wendawo. Uthe wafika khona ngo-9 ekuseni, wangawubamba ngisho nolayini ngoba wayebona isimo sendodana yakhe ukuthi sibi. “Abahlengikazi bamxilonga ngo-9.30, maqede bathi asingabe sisagoduka. Bambizela i-ambulensi eyayizosithatha isidlulisele esibhedlela iMahatma Gandhi,” kusho uNksz Nxumalo. Uthe bahlala kwaze kwaba yileyo ndaba, ingabonwa nangokhalo i-ambulensi. “Yaze yafika ngo-4. Nakhona yafika ingawuphethe umbhede wezingane ezisuke zizalwe singakafiki isikhathi. Kwaphoqa ukuthi ijike, iyowulanda. Nokwathi uma isibuya okwesibili, kwatholakala ukuthi awushajiwe umbhede,” kusho uNksz Nxumalo. Uthe kwaphela esinye isikhathi usashajwa kwazise usana lwalungeke lulaliswe kuwo ubanda. Uthe esibhedlela bafika ngo-6,kwathi uma bebonwa abahlengikazi nodokotela masinyane, bakhala ngokuthi kungani usana lulethwe sekuhambe isikhathi ngoba lusesesimeni esibucayi. “Wayeseqale ukudlikiza, into eyayikade ingamenzi ekuseni, njengoba mina ngangimhambise emtholampilo ngisola ukuthi unomkhuhlane,” usho kanje. Nebala uthe indodana yakhe kwayenela ekuseni ngakusasa, abahlengikazi baphinde baveza ukuthi lokhu kube wumphumela wokuthi usana lulethwe sekudlule isikhathi. Uthe ukhona umhlangano ababe nawo nezikhulu zasemtholampilo, ezazihlangula, zathi iphutha akulona elazo njengoba zona zayibiza ngesikhathi i-ambulensi ngezikhathi zasekuseni kodwa yona yafika ilanga seliyozilahla kunina. “Abesibhedlela nabo bazihlangulile, ngelithi indodana yami yafika ezandleni zabo isivele isisesimeni esibucayi kakhulu,” kusho uNksz Nxumalo. Uthe emhlanganweni ababe nawo batshelwa ukuthi iyinhlekelele indaba yama-ambulensi esifundazweni. Wathi batshelwa ukuthi iTheku jikelele linangu-40, kodwa kuwona, kusebenza angu-26, wonke lawa amanye afile. “Mina ngifuna kube khona ozothathelwa izinyathelo kwabama-ambulensi. Nginomuzwa wokuthi bangenzele phansi ngokufika sekwedlule isikhathi baphinde benza nobudedengu bokungawuphathi umbhede wezingane,” kusho uNksz Nxumalo. Uveze eyokuthi umhlengikazi awafonela abama-ambulensi wagcizelela ukuthi lo mbhede awuphathwe futhi ushajwe ngoba isiguli esiyiswa esibhedlela yingane ezalwe ngaphambi kwesikhathi. “Okwenza bafike emva kwesikhathi mina angikwazi futhi angikwazi nokwadala ukuthi bafike bengawuphethe kuthi noma sebewulandile bangawushaji,baze baphoqeleka ukuthi balindwe besawushajile,” usho kanje."
Nokubongwa Phenyane,https://www.isolezwe.co.za/izindaba/2026-05-14-ungizwe-usola-nabakuleli-kusha-umuzi-wakhe/,"UGXEKA nabakuleli abahlomula ngemali yokuvikelwa kwabokufika ngesigameko sokushiswa komuzi wakhe uNgizwe Mchunu, othi ukhale izinyembezi ebona umuzi wakhe uwumlotha. UNgizwe okwenzeke lesi sigameko eseGoli, ngeSonto ekuseni, uthe ulivulile icala emaphoyiseni. Uthe njengoba akhe endaweni yasemakhaya eMbumbulu, unesiqiniseko sokuthi abekho abokufika abebengafinyelela kule ndawo benze umonakalo ofana nalona. UNgizwe ukhuluma ngalolu hlobo ngoba usekhaleni lemibhikisho yokulwa nabantu bokuhamba abaseNingizimu Afrika ngaphandle kwezimvume. Usale unje umuzi kaNgizwe ushiswa amadoda amathathu angaziwa afike emzini wakhe eMbumbulu, emfuna ngeSonto Ekhuluma neSolezwe, uthe umzabalazo wokulwa nabokufika abasezweni ngaphandle kwamaphepha ngeke baze bawuyeke futhi akanavalo. ""Noma mina ngingenaso isiqiniseko kodwa imimoya ikhomba laba balapha kithi abathatha imali yokuvikela abokufika ukuthi yibona abenze lokhu. Konke ngikushiye emaphoyiseni ukuthi  aphenye. Abokufika ngihlala kude kakhulu mina ukuthi bebengeza lapha bafike benze lo monakalo kodwa engingakusho wukuthi ngibonga ukuthi izingane ziphephile nonkosikazi, okwamanje basendaweni engaziwa muntu. Mina ngiwumuntu onedlozi elinzima kakhulu, into enjena ibingeke ivele yenzeke nje emzini wobabamkhulu ngakho ngithi abenzi bokubi bazobanjwa,"" kusho uNgizwe. Uzakwabo abambisene naye kulo mkhankaso, uNkosikhona ""Phakelumthakathi"" Ndabandaba, uthe ngeke kubanqinde amandla ukushiswa komuzi kaNgizwe njengoba abakwenzayo kuwukulwa nabantu bangaphandle abakuleli abenza izinto ezingalungile. ""Thina sifuna ukuqeda amaphara, siqede ukuhlukunyezwa kwezingane ezincane. Ngesonto elidlule, sithole ingane yentombazane eneminyaka engu-13 inengane ihlala nendoda eneminyaka engu-48 yangaphandle. Izingane zethu seziphenduke amaphara ngenxa yezidakamizwa ezidayiswa yilaba bantu ngakho sifuna ukuqeda lokho, asicwasi,"" kusho yena. Uthe kusasa bazoya e-ICC embukisweni iToursim Indaba lapho kuzobe kunomengameli bomhlaba khona ukuze bahlale phansi nabo babatshele ukuthi abacwasi muntu kodwa yini abalwa nayo. Uveze ukuthi bahlele ukuhamba nawo amaphara bayowakhombisa omengameli abahlukene, ukuze babone ukuthi izidakamizwa zililimaze kanjani elakuleli. UShansela ehhovisi leSilo, Inkosi uMalusi Zondi, usigxeke kakhulu isigameko sokushiswa komuzi kaNgizwe wathi okwenzekile kuletha ukukhathazeka. ""Sicela ukuthi abasemandleni baphenye ngalesi sigameko. Isigameko esifana nalesi siletha ukukhathazeka kakhulu. Nathi siyaxhumana naye uNgizwe ngokwenzekile futhi isimo sisiqaphe ngeso lokhozi futhi sizomeseka kuze kube sekugcineni. Sinxusa ukuthi kube noxolo, ukuthula, ukubumbana kusona sonke isizwe,"" kusho uZondi. Okhulumela amaphoyisa KwaZulu-Natal, uColonel Robert Netshiunda, uthe bayaphenya ngemuva kokuthungelwa kwezindlu ezintathu eMbumbulu. UNGIZWE Mchunu ufike waphelelwa amandla emzini wakhe oseMbumbulu oshisiwe ngeSonto"
Sibusiso Mdlalose,https://www.isolezwe.co.za/ezemidlalo/ezinye-ezemidlalo/2026-05-13-ukhawula-unxusa-ukwesekana-kwawasekzn-adlala-kwi-psl/,"Isithombe USIHLALO weDurban City, uFarook Kadodia, ephahlwe nguNdunankulu waKwaZulu-Natal, uThami Ntuli, umengameli weKZN Sports Confederation, uThami Mchunu, umqeqeshi uPitso Dladla, uMphathiswa wezeMidlalo, uMntomuhle Khawula, nabadlali emcimbini wokuhlonipha leli qembu eSouthern Sun Hotel, eThekwini UMPHATHISWA wezeMidlalo, ubuCiko namaSiko KwaZulu-Natal, uMntomuhle Khawula, unxuse ukwesekana emaqenjini esifundazwe adlala kwiPremier Soccer League (PSL) ukuze impumelelo yeDurban City yokuzuza isicoco seNedbank Cup ibe yisikhuthazi nakwamanye akulesi sifundazwe. UKhawula ukusho lokhu ekhuluma nabezindaba emcimbini wokubungaza ukunqoba kweCity iNedbank Cup obuseSouthern Sun Hotel, eThekwini, ngeSonto. Lo mcimbi bewuthanyelwe yizikhulu zeCity, okubalwa kuzo usihlalo, uFarook Kadodia, abadlali nethimba labaqeqeshi, abaxhasi beCity, aboMnyango wezeMidlalo, ubuCiko namaSiko, uNdunankulu wesifundazwe, uThami Ntuli, izikhulu zeSafa KwaZulu-Natal nesifunda iTheku neKwaZulu-Natal Sports Confederation. “Eminyakeni ewu-16 isifundazwe sakithi KwaZulu-Natal sagcina ukunqoba indebe, abafana bamaCitizens bakwenzile lokho, basiqeda isomiso sezindebe. Ngakho sibonga kakhulu kumqeqeshi, uPitso Dladla, usihlalo uKadodia (Farook), ithimba labaqeqeshi, nawo wonke umuntu oyingxenye yaleli qembu ofake isandla empumelelweni yalo. Okuqaphelekayo wukuthi yisizini yokuqala le iDurban City ingenile esigabeni esikhulu seBetway Premiership, kodwa isikwi-Top 8 futhi ayisaphumi, yaphinda yathatha indebe. Siyathokoza futhi ukuthi njengamanje kwi-Top 8 AmaZulu akhona, iGolden Arrows ibukeka izoba khona, neRichards Bay iyasondela,” kusho uKhawula. “Lokhu kusinika ithemba lokuthi kungenzeka sibe namaqembu amaningana kwi-MTN8 ngesizini ezayo. Impumelelo yeDurban City kufanele ibe yisikhuthazi nakwamanye amaqembu akulesi sifundazwe engifisa ukuthi kube nokubambisana kuwona, yize edlala ngokuncintisana. Ukubambisana nokwesekana kwawo kungahamba ibanga ekubuyiseni isithunzi nempumelelo ebholeni laKwaZulu-Natal, eyikhaya lebhola. NeMilford FC noma ingakwazanga ukunqoba iligi (yeMotsepe Foundation Championship), nayo sinethemba lokuthi izophumelela kuma-Play-Offs, yandise isibalo samaqembu akulesi sifundazwe kwiPremiership, futhi sizoyeseka.” ICitizens ibe yiqembu lokuqala laseKZN elinqobe isicoco selokhu kwagcina iLamontville Golden Arrows ngo-2009 inqoba indebe ye-MTN8. Usihlalo weCitizens, uKadodia, uzwakalise ukuthobeka ngomcimbi abawenzelwe wuMnyango wezeMidlalo esifundazweni ukubabonga nokubahlonipha ngokunqoba kwabo iNedbank. “Ibhola laKwaZulu-Natal bekungafanele lilinde isikhathi eside kangaka ukuthola impumelelo. Futhi amaqembu aKwaZulu-Natal akufanele adonse kanzima avike izembe kuwona wonke amasizini. Ibhola kufanele libe yimboni, lithuthukise abantu, lidale amathuba omsebenzi lithuthukise nezokuvakasha. Uma ibhola lisebenza, nomphakathi uyasebenza. Ligcina intsha imatasa, ihlengeke ezidakamizweni nasebugebengwini,” kusho uKadodia. Namuhla ngo-12.30 emini ezitaladini zaseThekwini, kuzoba nombhiyozo weCity nendebe yeNedbank Cup. Kuzosukwa eKing Dinuzulu Park, kubhekwe eMoses Mabhida Stadium."
Mthokozisi Mncuseni,https://www.isolezwe.co.za/ezemidlalo/ibhola/2026-04-29-usebelebele-usale-nesilonda-beqhuzulwa-yichiefs-kwiligi/,"UKAMOGELO Sebelebele obe yiqhawe le-Orlando Pirates ngokuyilamulela emdlalweni wabakhaya neKaizer Chiefs kwiBetway Premiership UMDLALI we-Orlando Pirates osephenduke isithenjwa, uKamogelo Sebelebele, uveze ukuthi nakuba kubaphoxile ukuphazanyiswa yiKaizer Chiefs embangweni wesicoco seligi yeBetway Premiership kodwa lokhu akusho ukuthi sekufanele baphonse ithawula. IPirates isaqhwakele kwi-log yize ilahle amaphuzu amqoka ngokubambana neChiefs emdlalweni weBetway Premiership ngempelasonto edlule, e-FNB Stadium, eNasrec. Okusemqoka ukukuqaphela ngalo mphumela wukuthi iPirates ihleli ngesinqe esisodwa esicongweni ngoba iMamelodi Sundowns eyimise kabi, isele ngomdlalo. USebelebele owasayiniswa iPirates njengomdlali wasezimpondweni esuka kwi-TS Galaxy, usengomunye wababizwa kuqala uma kuboshelwa ukhonkolo wodonga lwasemuva esikimini sePirates. Nakuba ehlalisa ebhentshini abadlali abanamava kule ndawo okunguDeano van Rooyen noBandile Shandu kodwa kunzima ukuphikisa isinqumo somqeqeshi, u-Abdeslam Ouaddou, ngoSebelebele kwazise nguyena olamule kukubi emdlalweni weChiefs. USebelebele osebonakale emidlalweni engu-27 kuyona yonke imiqhudelwano ubengaqali ukulamulela iPirates kunzima kwazise nakwiMTN 8 wenza okufanayo bebhekene neSundowns kowandulela owamanqamu. Kule midlalo engu-27, uSebelebele useshaye amagoli amahlanu okungamathathu eligi namabili kwi-MTN8. Ngesikhathi lo mdlali ekhuluma nethimba labezindaba lePirates emuva komdlalo wabakhaya, akafihlanga ukuthi baphoxekile kodwa wafunga ukuthi akekho kubona ozogobisa ikhanda kule midlalo esele. “Ukudlala ngokulingana neChiefs kuyafana nokulahla amaphuzu kwazise sisembangweni wesicoco onzima neqembu elisijwayele,” kusho uSebelebele kwi-Orlando Pirates TV. “Kusobala ukuthi iChiefs ibikuhlelile ukuthi izosidlalisa kabi. Kubukeka sengathi kuyisizile lokhu ngoba nakhu yona ithole umphumela okubukeka sengathi ibiwufuna. “Ngiyavuma kuyasiphazamisa lokhu embangweni kodwa ngiyafunga ukuthi ngeke kusenze siphelelwe wukuzethemba kumbe kusifakele umqondo wokuphonsa ithawula ngawo. “Kuningi okusengenzeka kule sizini ngakho-ke okwethu wukuqinisa ekutheni kasisaqhuzuki kungafanele njengoba senzile kwiChiefs."""
Zakhele Xaba,https://www.isolezwe.co.za/ezemidlalo/ibhola/2026-03-05-ipirates-angiyiboni-iwina-iligi-mohafe/,"Image: Isithombe:BACKPAGEPIX UMQEQESHI wePolokwane City, uPhuti Mohafe, uyayingabaza i-Orlando Pirates embangweni wesicoco seligi yeBetway Premiership. UMohafe ubekhuluma emuva kokuthi ezakhe zikhale ngaphansi ngo 2-1 kweZimnyama e-Old Peter Mokaba Stadium, ePolokwane, ngoLwesithathu ebusuku. Amagoli ePirates ashaywe nguRelebohile Mofokeng noPatrick Maswanganyi. EleRise and Shine libekwe enethini nguBonginkosi Dlamini. IPirates isesicongweni se-log ngamaphuzu angu-44 lapho ibambene khona neMamelodi Sundowns esele ngegoli kuleli qembu laseSoweto. Ukuhlala embangweni kwePirates kwenyuse ithemba kubalandeli bayo abakholwa wukuthi izoyiketula iSundowns esiwine iligi amahlandla ayisishiyagalombili elandelana. Nokho uMohafe uyihlabile indlela ezidlala ngayo eZimnyama, wathi kungenzeka ziphinde ziyikhombe iligi. ""Angiyiboni iPirates iba ngompetha beligi yePremiership. Angibaboni bewina iligi uma bedlala ngendlela abadlale ngayo namuhla,""kusho uMohafe. ""Anginaso isiqiniseko, mhlawumbe iqhinga lethu lisebenzile, mhlawumbe sibahlelele kahle. Bathwale kanzima kithina. Kodwa ngokwendlela abadlale ngayo namuhla, angibaboni beba ngompetha."" UMohafe ukhuluma kanjena nje, iPirates ihlulwe yinqwaba yamagoli abengenza ihlale ngokunethezeka esicongweni."
Nokubongwa Phenyane,https://www.isolezwe.co.za/ezokungcebeleka/2026-05-07-i-netflix-nomdlalo-wokuqala-owuchungechunge-wakuleli/,"USDUMO Mtshali ozolingisa indawo ephambili emdlalweni othi The Polygamist Image: Image:X/@tvmzansi ISITESHI esizimele iNetflix sesimemezele umdlalo wokuqala owuchungechunge othi The Polygamist, osuselwe encwadini kaSue Nyathi enesihloko esifanayo. Lo mdlalo oneziqephu ezingu-22, uqoshwe yinkampani esikhiqize imidlalo okukhona kuyo Uzalo nothi Amalanga Awafani, i-Stained Glass Productions. Kuwo kulingisa phambili abalingisi abanamava kuleli, uGugu Gumede noSdumo Mtshali. UGugu ekhasini lakhe kwi-Instagram uveze ukuthi ekugcineni ujabule ngokuba yingxenye yalo mdlalo. Yize engandanga ngamagama amaningi kodwa uveze ukuthi umdlalo lona abantu abazowubuka bengabi namkhawulo njengoba befuna ukubona isiphetho sawo. AbakwaNetflix baveze ukuthi ukhuluma ngowesifazane ozakhele igama ezinkundleni zokuxhumana osempini nowesifazane onguNdlunkulu emshadweni wakhe, njengoba uNdlunkulu ethola ukuthi umyeni wakhe unamanye amakhosikazi angaziwa. ""UGugu uzobe elingisa indawo kaJoyce kanti uSdumo ulingisa indawo kaJonasi Gomora. Bobabili basemshadweni ongenazihibe kodwa kuhamba isikhathi kuvele ukuthi lona wesilisa ongusomabhizinisi odumile unamanye amakhosikazi awafihlile, nokuyinto engahlali kahle kunkosikazi wakhe omdala. Wenza konke ke ukuthi athole laba besifazane ukuze ababonise ukuthi ngempela ungubani,"" kusho iNetflix. Bathe lona wesilisa izinqumo zakhe izona eziqeda ngempilo yakhe ephezulu njengoba amakhosikazi nezanciza zimenza angazazi ukuthi yini okumele ayenze njengoba amanga akade ewaphila iminyaka ekugcineni esebanjiwe futhi bonke sebefuna ukuziphindiselela. ""Siyajabula ukwethulela ababukeli bethu umdlalo ofana nalona esithemba ukuthi nabo bazowuthakasela njengathi uma siwamukela okokuqala. Silubheke ngabomvu usuku oluzoqala ngawo ukuvezwa kwalo mdlalo okunguJuni 12,"" kuphetha abakwaNetflix. Abanye abalingisi abazobonakala kulo mdlalo, kubalwa uKwanele Mthethwa, S’thandiwe Kgoroge, Kenneth Nkosi, Celeste Ntuli, Luyanda Zwane, Wonder Ndlovu, Noluthando Shabalala, Vuyo Biyela noLwazie Keith Tsebesha."
Nokubongwa Phenyane,https://www.isolezwe.co.za/ezokungcebeleka/2026-05-06-osaziwayo-abasalanga-kuthwesa-iziqu-e-ukzn/,"UMSAKAZI we-East Coast Radio, uTee Xaba, obe ngomunye wabesikhungo semfundo ephakeme, iNyuvesi yaKwaZulu-Natal, abathweswe iziqu okuqale kuleli sonto BAQHAKAZILE ekugqamiseni imfundo osaziwayo baKwaZulu-Natal, njengoba ngoMsombuluko, isikhungo iNyuvesi yaKwaZulu-Natal siqale imicimbi yokuthwesa izitshudeni iziqu. Umsakazi wesiteshi esizinze eThekwini, i-East Coast Radio ophinde wagqama ohlelweni lomndeni wakhe, i-Being A Xaba, uTee Xaba, nentokazi eyazakhela igama emdlalweni Isibaya, u-Amina Karen-Sue Jack, abasalanga ngaphandle. INTOKAZI eyazakhela igama ilingisa emdlalweni Isibaya, u-Amina Karen Sue Jack UTee uthole iziqu ze-Bachelor of Arts in Drama, Performance and English Studies. Kwathi u-Amina watheswa iziqu zeBachelor of Social Science kanti ngo-2024, kusona lesi sikhungo wathola ezeHournes in Psychology. Ekhuluma ngokuthweswa kwakhe iziqu, uTee uthe kuze kwaba yizikhathi ezine eshiya ekuqhubekeni nezifundo zakhe njengoba ekugcineni eze wabuyela ngokuzimisela ngenjongo yokufuna ukuqeda. ""Ngiyajabula ukuthi ngilana ngikhona namhlanje, ngemuva kwesikhathi eside ngizama ngishiya ukuqeda izifundo zami. Bekungelula ngempela kodwa namhlanje umuntu uphumelele. Bekumele ngizibe konke okwenzeka eduzane kwami ukuze ngibhekane nezifundo zami. Bekumele ngizibekele isikhathi ngiphinde ngihlale ngizikhumbuza ukuthi kungani ngaqala ukufunda ekuqaleni, lokhu bengikwenza ngezinsuku ezinzima kakhulu,"" kusho uTee. Uthe uyambonga kakhulu unina, uBonisiwe Khanyile, obehlala emkhuthaza ukuthi aqede izifundo zakhe. ""Nawo wonke nje umndeni wami ubungesekile njengoba bengihlala ngiwutshela ngobunzima bokufunda engibhekene nakho. Bengazi ukuthi ekugcineni kumele ngizithole iziqu zami ngenxa yokuthi bengiyodliwa unembeza isikhathi eside ukuthi ngike ngakhetha ukungazitholi lezi ziqu. Ukholo lwami lungisizile ukuthi ngibe lana ngikhona namhlanje,"" kusho yena. U-Amina waveza ukuthi uyena owokuqala ekhaya kubo ukuthi athweswe iziqu. Naye uveze ukuthi kube uhambo obelungelula njengoba abebuye ayeke, nokuyinto angayikholwa ukuthi ugcine eqedile waze wathola iziqu zakhe."
Nonkululeko Nhlapo,https://www.isolezwe.co.za/izindaba/2026-05-15-kudutshulwe-kwabulawa-abasolwa-ababili-esydenham/,"Kudutshulwe kwabulawa abantu ababili okusolwa ukuthi yizigebengu ebezihlomile ngesikhathi bedubulana namaphoyisa eSydenham ngoLwesine ntambama. Amaphoyisa azibonele isigameko sokugetshengwa kuBurnwood Road lapho abasolwa abathathu, abebeshayela iKia sedan emhlophe, bebegebenga owesilisa impahla yakhe. Abasolwa asukume abona ukuthi kukhona amaphoyisa, bashaya bachitha ngemoto. Ngesikhathi abasolwa bebaleka, omoto yabo ishayisane netekisi base beyishiya. Babaleke ngezinyawo bedubula bebhekise emaphoyiseni, kwadutshulwana. Abasolwa ababili badutshulwe balimala kabi, oyedwa waboshwa. Uzobhekana necala lokubamba inkunzi ehlomile nelokuzama ukubulala emaphoyiseni. Alikho iphoyisa elilimale ngesikhathi sokudubulana."
Nokubongwa Phenyane,https://www.isolezwe.co.za/ezokungcebeleka/2026-05-05-imeya-igqugquzele-ukuvikelwa-kwengqalasizinda/,"UMPHAKATHI waseMondlo ubuphume ngobuningi bawo uzozwa izinhlelo zokwabiwa kwemali onyakeni omusha IMEYA yaseBaqulusini, uMnuz Sifiso Mkhwanazi, ithe kuyabalimaza njengomkhandlu ukucekelwa phansi kwengqalasizinda njengoba kwenza basebenzise imali ezinhlelweni ebezingahlelelwe. Ukusho lokhu ngesikhathi kwethulwa uhlelo lwentuthuko edidiyelwe eMondlo esigcemeni sakwa-A ngempelasonto. UMkhwanazi uthe emasontweni edlule ezinkundleni zokuxhumana kuke kwasabalala izindaba zokuthi kukhona imali edliwe kumasipala nokungaziwa ukuthi ishonephi. AMALUNGU omphakathi enza izinto ezihlukene anikelelwe ngezinto ezizosiza ukuthuthukisa amabhizinisi nezobuciko eMondlo exhaswa uMasipala waseBaqulusini Uthe abantu abakhuluma lokhu yingoba abazazi izinselelo ababhekana nazo ngenxa yokuziphatha kwamanye amalungu omphakathi. ""Ngifuna ukulucacisa lolu daba ngoba luvele lwagcwala ezinkundleni zokuxhumana. Ayikho imali edliwe budlabha noma edukile kodwa imali ngokwendlela esuke yabiwe ngayo isuke ibekwe ezindaweni zayo. Kodwa ukucekelwa phansi kwengqalasizinda yamanzi nogesi kwenza sithathe imali kwezinye izindawo ukuze kulungiswe izinto ezonakele. Ngeke silinde kuze kuqale omunye unyakamali ukuze silungise izinto ezingalungile,"" kusho uMkhwanazi. Uthe emphakathini waseMondlo banezinkinga eziningi ezithinta ukuxhunywa kukagesi ngendlela engekho emthethweni nabazokulungisa maduzane. ""Mphakathi sicela nithenge ugesi niphinde nikhokhele nezikweletu eninazo. Siyazi abaningi bayafuna ukukhokhela izikweletu zabo kodwa njengabaholi kumele sibheke ukuthi sinikhipha kanjani kulesi simo,"" kusho uMkhwanazi. Uthe bakhethe ukungafiki beshwiba izandla emphakathini njengoba beshiyele osomabhizinisi imishini yokugunda utshani, eyokuthunga izimpahla neyokusiza amaciko asathuthuka emculweni."
Zakhele Xaba,https://www.isolezwe.co.za/ezemidlalo/ibhola/2026-03-20-ubvuma-nenselelo-ehlukile-ezintini-zechiefs/,"UNOZINTI weKaizer Chiefs, uBruce Bvuma, onengcindezi yokulenza elakhe ijezi kuleli qembu laseNaturena Image: Isithombe:BACKPAGEPIX PHEZU kokuba unozinti weKaizer Chiefs, uBruce Bvuma, eseyoqeda iminyaka eyishumi edlalela leli qembu kodwa usabhekene nomqansa wokulenza elakhe ijezi eNaturena. UBvuma (30) waqala ukudlalela Amakhosi ngo-Ephreli 2017, eneminyaka engu-21 ebanga ijezi nonozinti abasezingeni eliphezulu okubalwa kubona u-Itumeleng Khune olenze elakhe ijezi iminyaka eminingi eNaturena. Nokho kuze kube manje usadlale imidlalo engu-90 kuyona yonke imiqhudelwano. Ngesikhathi iChiefs imemezela ukuthi uKhune ngeke esadlala, bekubhekwe ukuthi uBvuma oyena ozoqhubeka lapho agcine khona. Nokho ugcine esedliselwa ogageni ngabanye onozinti okunguBrandon Petersen noFiacre Ntwari owathengwa kwiTS Galaxy. Kwamangala abaningi ngesikhathi uBvuma esala ngaphandle esikimini seChiefs esadlala umdlalo wamanqamu weNedbank Cup ne-Orlando Pirates eThekwini nyakenye, ekubeni kukade kunguyena owayevimba njalo. Sekungumlando ukuthi indawo yakhe yathathwa nguPetersen, wasiza Amakhosi aqukula indebe. Njengoba uPetersen engadlali ngenxa yokugula ekuholele ekutheni ahlinzwe, uBvuma unikwe ithuba lokuzibonakalisa. Ukubuya kwakhe kuqondane nomdlalo wabakhaya neZimnyama, wangenelwa ngamagoli amathathu ezakhe zakhala ngaphansi ngo 3-0. Ngaphandle kokuthi uBvuma unethuba lokukhombisa abaqeqeshi baMakhosi ukuthi ijezi limfanele noma eseluleme uPetersen, unomthwalo wokujulukela inkontileka entsha. Inkontileka kaBvuma neChiefs izophela ngoJuni kodwa leli qembu linombandela wokuyivuselela ngonyaka. Abanye abadlali abaphelelwa yizinkontileka kwiChiefs nguPetersen, Dillan Solomons, Sibongiseni Mthethwa, Nkosingiphile Ngcobo, Thabo Cele, Pule Mmodi noTashreeq Morris. UBvuma ebhekene nobunzima bokulenza elakhe ijezi njengabanye onozinti abakhulele kwiChiefs abagcine bengamaqhawe eNaturena. Kubona kubalwa uKhune noBrian Baloyi owagcina esedlalela iMamelodi Sundowns. UKhune ucashunwe yi-Soccer Laduma ethi uBvuma kufanele ayozama kwelinye iqembu. ""Kungaba kuhle ukumbona eya lapho ezodlala khona. Uyakhula, uma engakwenzi lokho...akadlali njalo. Kade elindile ukuthola ithuba. Yebo, lokho kwenzekile kodwa ngebhadi akalibambanga ngezandla zombili. Yingakho ehliselwe endaweni yesibili,"" kusho uKhune. Emidlalweni emithathu ebuyele aseyidlale kwiChiefs, uBvuma ungenelwe ngamagoli amane. Nakuba kunjalo kodwa ungomunye wabadlali okulindeleke basize iChiefs icoshe amaphuzu amathathu kwiMagesi FC emdlalweni weBetway Premiership eMoses Mabhida Stadium, eThekwini, ngoMgqibelo ngo-6 ntambama."
Charles Khuzwayo,https://www.isolezwe.co.za/ezokungcebeleka/osaziwayo/2026-05-18-ziqalile-ukutheleka-izipheko-kwezikask/,"EzikaSK zihlangene zanzela omunye wabo okuhle kodwa Ziqalile ukutheleka izipheko kwigidangoma likaMthandeni SK ""Igcokama Elisha"" Manqele njengoba lizosinelwa kubo eDubeni, eMelmoth ngoJuni 28. NgeSonto uMthandeni neqembu lakhe iSK Brothers yibona abavule inkundla ngokuphekisa uTekisi ""Nkintsho"" Ntetha ngezinkomo ezintathu, utshwala obebungangamanzi okuphala izikhumba nesamba semali esingadalulwanga. Ebebehamba noMthandeni basine bededelana ngokushaya indishi, okusho ukunikela ngemali ngokwamakholwa. Ngosuku lomgcagco kuzoqopheka umlando njengoba umdidiyeli wamabutho akwaMandlakazi, kwaNongoma, uPhakel'umthakathi Ndabandaba ezoba wumqhathi kumgangela wabaculi bakamaskandi abazobe beziphethe ziphelele. Lolu dwendwe luzobuye luhlanganise abaculi abayinkukhu nempaka, uMthandeni noKhuzani ngenxa yokuthi uTekisi uqale ukuvelela ngokugidela uKhuzani ngaphambi kokuhlubukela kweyaseMdletsheni. Bobabili bakuqinisekisile ukuthi bazobe bekhona kulolu dwendwe elinesasasa. UMthandeni SK ufike nenqwaba yotshwala ephekisa igidangoma lakhe uNkintsho Injabulo kuTekisi ebona izipheko ezifike nabeSK Brothers"
